"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"53","I’ve said it before and I’ll say it again, @Apple add FaceTime voicemails. I promise you that will be the best update you ever make",FALSE,0,NA,2022-03-28 23:29:56,FALSE,NA,"1508587221644943361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ben_stenson1",0,FALSE,FALSE,NA,NA
"54","@official_JemAl Monterey Upgrade it is. Gotta wait for Corp update, as it needs all special permissions. 

Also, I… https://t.co/Ao2VwxQGRL",FALSE,1,"official_JemAl",2022-03-28 23:29:36,TRUE,"1508586179997933573","1508587137762963458","1111800180603568128","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MohsinKhawas",0,FALSE,FALSE,NA,NA
"55","@Soccer_Mama1627 @Apple I second this movement!!! LOL!",FALSE,2,"Soccer_Mama1627",2022-03-28 23:28:37,FALSE,"1508585151596576768","1508586889422553095","1312897319193501696","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RicMcGrooder",0,FALSE,FALSE,NA,NA
"56","@Apple and &amp; Massachusettes &amp; Connecticut &amp; New Hampshire &amp; Vermont &amp; Idaho &amp; New Mexico &amp; Texas USA 🇺🇸… https://t.co/yDm0YpedcV",FALSE,0,"Apple",2022-03-28 23:28:03,FALSE,NA,"1508586748674072579","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eden_Kenyon4",0,FALSE,FALSE,NA,NA
"57","Hey @Apple can you add something to iOS so it says  ˢᵉⁿᵗ ᶠʳᵒᵐ ᵐʸ ᴬᵖᵖˡᵉ ᵂᵃᵗᶜʰ similar to the “sent from my Iphone” t… https://t.co/uRShi0rknz",FALSE,1,NA,2022-03-28 23:27:51,TRUE,NA,"1508586696597655553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itselatiamusic",0,FALSE,FALSE,NA,NA
"58","Hey, @Apple. Tell Tim Cook and whoever is the head of @AppleMusic they suck!",FALSE,0,NA,2022-03-28 23:26:41,FALSE,NA,"1508586404938354688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trepaynejr",0,FALSE,FALSE,NA,NA
"59","@Apple re ""The customer is always right.""

Please keep statement in mind when @AppleSupport receives call re most r… https://t.co/KkO5bWWV7b",FALSE,0,"Apple",2022-03-28 23:24:38,TRUE,"1502070374267195392","1508585885826179073","380749300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ted_Pope",0,FALSE,FALSE,NA,NA
"60","@TMobileHelp Troubleshooting, resetting my phone, my network settings erasing my phones nothing has worked! No you… https://t.co/gRQl4hsacc",FALSE,0,"TMobileHelp",2022-03-28 23:24:15,TRUE,"1508584866295603201","1508585793320849408","185728888","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweetreviewee",0,FALSE,FALSE,NA,NA
"61","@Apple amaing tips . check it out my unreleased (demo) https://t.co/Ir4j6zdcIo",FALSE,0,"Apple",2022-03-28 23:24:10,FALSE,"1502072297384931330","1508585772072456197","380749300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrinciPrince4k",0,FALSE,FALSE,NA,NA
"62","Come on @Apple, when are we going to be able to copy photo adjustments from one picture to the next?? Has to be in the works, right?",FALSE,0,NA,2022-03-28 23:24:10,FALSE,NA,"1508585769329328132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daxfullbrook",0,FALSE,FALSE,NA,NA
"63","Response received @Apple @AppleSupport for my device
The Unit was Diagnosed and noticed that there is Liquid lock i… https://t.co/FYMqwh9AXn",FALSE,0,NA,2022-03-28 23:23:28,TRUE,NA,"1508585594363936768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashwinr60910411",0,FALSE,FALSE,NA,NA
"64","@Ascii211 @Apple All that was in it's infancy when this chip was made unfortunately.. Replicating the clock generat… https://t.co/Cvm7hSLHqq",FALSE,0,"Ascii211",2022-03-28 23:21:53,TRUE,"1508581766705123333","1508585196236460035","422011097","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NikosCali",0,FALSE,FALSE,NA,NA
"65","I can’t be the only one who wished @Apple would update how their Apple Play design looked",FALSE,0,NA,2022-03-28 23:21:46,FALSE,NA,"1508585164422594565",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuntieB0w",0,FALSE,FALSE,NA,NA
"66","Hey @Apple how about a moose emoji for our New Englander Fam? #MooseEmoji https://t.co/1nh7uwojcD",FALSE,4,NA,2022-03-28 23:21:42,FALSE,NA,"1508585151596576768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soccer_Mama1627",0,FALSE,FALSE,NA,NA
"67","@apple this ain’t okay",FALSE,1,"DukkTekk",2022-03-28 23:21:18,FALSE,"1508584840324694019","1508585047653330951","1302820433490829313","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DukkTekk",0,FALSE,FALSE,NA,NA
"68","@DeLo_77 @jelynchjr @Apple You read all that and immediately got triggered but you’re a barstool social justice war… https://t.co/XVdO8ux7Gz",FALSE,0,"DeLo_77",2022-03-28 23:21:04,TRUE,"1508583594616365059","1508584988563980291","318848331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSAPhilly",0,FALSE,FALSE,NA,NA
"69","@Apple iOS 16 feature request: turn off wifi when driving. I’m sick of my phone constantly trying to connect to Xfi… https://t.co/uNxm5hJUmG",FALSE,0,"Apple",2022-03-28 23:18:33,TRUE,NA,"1508584355223916548","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshdavislight",0,FALSE,FALSE,NA,NA
"70","@APPLE &amp; @TMOBILE 

12 REPRESENTATIVES, 3 HOURS ON THE PHONE, A VISIT TO THE TMOBILE STORE, A SIM CARD LATER &amp; TMOB… https://t.co/UrzN8rsff8",FALSE,0,"Apple",2022-03-28 23:18:26,TRUE,NA,"1508584327801622533","380749300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweetreviewee",0,FALSE,FALSE,NA,NA
"71","@Apple and in North Carolina usd$640Musd$ in humans shelters and services donations &amp; donations in gold and cash st… https://t.co/V8gHoaUfhZ",FALSE,0,"Apple",2022-03-28 23:17:48,TRUE,NA,"1508584167176478725","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eden_Kenyon4",0,FALSE,FALSE,NA,NA
"72","@HeroDividend @apple music",FALSE,0,"HeroDividend",2022-03-28 23:17:27,FALSE,"1508434228589240323","1508584079880601604","1257845875717607424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarcasticSpy",0,FALSE,FALSE,NA,NA
"73","@apple can I pair a @MichaelKors @Samsung smartwatch to my iPhone?? That would be sooo dope! 🤗🥰💎🙈🎀 🤩❎",FALSE,0,"Apple",2022-03-28 23:17:16,FALSE,NA,"1508584032552038410","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadedqveen_",0,FALSE,FALSE,NA,NA
"74","@withhearts @Apple @tim_cook @gregjoz @TBWAMAL iPhone 6 😅 wow time flies. #shotoniphone https://t.co/WW1fyboWh7",FALSE,3,"withhearts",2022-03-28 23:16:29,FALSE,"1508495933033500675","1508583836376080391","15484256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilitchpeters",0,FALSE,FALSE,NA,NA
"75","@Apple and donations of usd$640Musd$ per year &amp; proper accounting expected… https://t.co/3PxPmu6IH0",FALSE,0,"Apple",2022-03-28 23:16:23,FALSE,NA,"1508583810320924675","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eden_Kenyon4",0,FALSE,FALSE,NA,NA
"76","@c_newlon @theapplehub @ld_vova @Apple It’s apple, that’s not going to happen man.",FALSE,0,"c_newlon",2022-03-28 23:16:08,FALSE,"1508564695569080326","1508583746966069255","1433049562877513728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarryLa24646541",0,FALSE,FALSE,NA,NA
"77","@Apple Please fix your Stock App. This is all I see now after updating my phone to 15.4. https://t.co/dEjTR0f7EJ",FALSE,0,"Apple",2022-03-28 23:15:54,FALSE,NA,"1508583689244008453","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iChooseProfit",0,FALSE,FALSE,NA,NA
"78","@LSAPhilly @jelynchjr @Apple That’s not a YIKES story? Hmm.",FALSE,0,"LSAPhilly",2022-03-28 23:15:31,FALSE,"1508577398878576641","1508583594616365059","1433304148733218818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeLo_77",0,FALSE,FALSE,NA,NA
"79","@Apple per year &amp; proper accounting accounting expected. https://t.co/s2l8Lfp5KZ",FALSE,0,"Apple",2022-03-28 23:15:30,FALSE,NA,"1508583589356613632","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eden_Kenyon4",0,FALSE,FALSE,NA,NA
